"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000090258","Churc1",427.857147123623,0.129196409941613,0.26895391420001,0.480366349476269,0.63096691762972,0.998143876879503,"NS"
"ENSMUSG00000090264","Eif4ebp3",21.968675165795,0.661532390888895,1.13279643269536,0.583981703857287,0.559232621599319,0.99788947615707,"NS"
"ENSMUSG00000090266","Mettl23",417.929684952834,-0.061665364273815,0.244374722865046,-0.252339372709465,0.800778757526528,0.998143876879503,"NS"
"ENSMUSG00000090272","Mndal",6.80654170345369,-3.04073237828542,2.33618817007617,-1.30157853602447,0.193060501139801,0.899296718406133,"NS"
"ENSMUSG00000090273","Prr22",16.7056161700085,0.636923750083998,0.816845236429818,0.779736138105914,0.435546202918492,0.985282955945107,"NS"
"ENSMUSG00000090290","Tarbp1",153.382584637107,0.0695318457529042,0.427761566001609,0.16254813727852,0.870874224205363,0.998143876879503,"NS"
"ENSMUSG00000090305","Gm5459",3.73916129289556,0.248448776524919,2.03930336133093,0.121830219689713,0.90303348036198,NA,"NS"
"ENSMUSG00000090317","Gm17324",3.68200464976109,1.7323449958986,1.57284481816689,1.10140871870475,0.270718812534306,NA,"NS"
"ENSMUSG00000090319","Gm4462",17.5483223234603,-1.05490773644767,0.660215646407691,-1.59782298736413,0.110082377225729,0.810802821206263,"NS"
"ENSMUSG00000090327","Gm17111",2.38840975675244,0.95536522536218,1.65685481141917,0.576613725462079,0.564200425120544,NA,"NS"
"ENSMUSG00000090330","9130221H12Rik",409.019740363524,-0.174052266214217,0.272311266009154,-0.639166600651646,0.522714557201804,0.992979627770311,"NS"
"ENSMUSG00000090358","Gm2822",47.0866891000502,0.0223060873254762,0.42193482299064,0.0528661919093864,0.95783852165845,0.998791764305985,"NS"
"ENSMUSG00000090381","Gm6158",180.052728253865,0.0581015688965152,0.464643881266497,0.125045376123636,0.90048762728202,0.998143876879503,"NS"
"ENSMUSG00000090389","Cdv3-ps",3.75846842608514,0.102145765700237,1.50432907036037,0.067901211053355,0.945864274698906,NA,"NS"
"ENSMUSG00000090394","4930523C07Rik",1291.32896504736,-0.162065713400027,0.238639117812512,-0.679124675307233,0.497058868996945,0.98802861223446,"NS"
"ENSMUSG00000090397","Gm17096",8.22486594406745,0.906804637837224,0.877711596637333,1.0331464701063,0.301535359183682,0.950613375963914,"NS"
"ENSMUSG00000090458","Gm17122",16.4587545744054,-1.02641382918838,1.82065687998245,-0.56376016836202,0.572917362989597,0.998143876879503,"NS"
"ENSMUSG00000090460","Gm17511",2.92499831507315,-0.424816378131325,1.5240102161844,-0.278749035682268,0.780437428311524,NA,"NS"
"ENSMUSG00000090467","Gm4613",1.12807763990075,1.19840042638159,3.93356932741482,0.304659795374495,0.760625273359042,NA,"NS"
"ENSMUSG00000090489","Gm17415",4.29637951880974,-2.50976660252002,1.80623335330227,-1.38950296645309,0.164679859500672,NA,"NS"
"ENSMUSG00000090516","Rps11-ps1",12.3368792642253,0.258623146106772,0.83588014025509,0.309402190160717,0.757015604567574,0.998143876879503,"NS"
"ENSMUSG00000090523","Gypc",17817.8513734662,-0.1251825379116,0.22193054908222,-0.564061768103961,0.572712095976358,0.998143876879503,"NS"
"ENSMUSG00000090544","Gm6576",38.0917375736538,-0.835860714242973,0.836707147095486,-0.998988376213289,0.317800322172744,0.961286356991979,"NS"
"ENSMUSG00000090550","Prlh",1.54819757701849,0.375775097928412,2.88887185491008,0.130076762418425,0.896505694806769,NA,"NS"
"ENSMUSG00000090553","Snrpe",2054.5388999121,0.0380410573133764,0.162617060853245,0.233930296819881,0.815039092220075,0.998143876879503,"NS"
"ENSMUSG00000090564","A430057M04Rik",5.28871279444333,-1.66916599162403,1.51713641276896,-1.10020824599259,0.271241398599149,NA,"NS"
"ENSMUSG00000090570","Gm17041",112.746778568932,0.361216570687643,0.464746210028714,0.777234032022177,0.437020707183051,0.985282955945107,"NS"
"ENSMUSG00000090582","Gm17024",1.35617279095499,1.28223925804424,2.58769498930202,0.495514063034956,0.620237297633276,NA,"NS"
"ENSMUSG00000090602","Gm5611",6.87500396595331,-1.25770401011673,1.05027819865674,-1.19749606506665,0.231113260366297,0.918540860554121,"NS"
"ENSMUSG00000090607","Gm17052",13.2398649480227,0.269533556841686,0.958526824847508,0.281195632563091,0.778560354287413,0.998143876879503,"NS"
"ENSMUSG00000090608","Gm17200",12.8747369669014,1.37882274525523,1.34421502477554,1.02574567300754,0.305011479732284,0.952050265914473,"NS"
"ENSMUSG00000090610","Gm3571",8.15798973407208,0.349090839999939,1.39407837677448,0.250409765918355,0.802270478041683,0.998143876879503,"NS"
"ENSMUSG00000090625",NA,47.7901494310378,0.242348491736347,1.21402653794301,0.199623718396611,0.841774876532271,0.998143876879503,"NS"
"ENSMUSG00000090626","Tex9",72.5231554235512,0.0447208137475317,0.390756479137346,0.114446761948157,0.908883646810804,0.998143876879503,"NS"
"ENSMUSG00000090628","Gm17083",2.94398728208994,0.536114715544815,1.66858094999213,0.321299794023984,0.747983212491467,NA,"NS"
"ENSMUSG00000090641","Zfp712",30.497761268812,0.422336756291696,0.554540796570255,0.761597269134715,0.446300405211352,0.986031773058721,"NS"
"ENSMUSG00000090659","Zfp493",4.67951681615374,0.619378454236606,2.10792531623244,0.29383320626541,0.768885359611446,NA,"NS"
"ENSMUSG00000090693","Trim43a",6.82542132546985,0.201910551886408,1.12877808731883,0.178875329132234,0.858035594836821,0.998143876879503,"NS"
"ENSMUSG00000090698","Apold1",199.047351557807,-0.092758072865596,0.302182649567063,-0.306960287092891,0.758873600155427,0.998143876879503,"NS"
"ENSMUSG00000090704","Trp53-ps",7.8216540197704,1.43902367138999,1.58446915116272,0.908205546528947,0.363769634214612,0.976529835564725,"NS"
"ENSMUSG00000090722","Gm8378",1.62117252891217,-0.339285495640425,2.35844908112816,-0.143859580584257,0.885611353627063,NA,"NS"
"ENSMUSG00000090733","Rps27",5401.99714722651,0.410980098919596,0.212683239073946,1.93235771990808,0.0533153687477878,0.654353773264928,"NS"
"ENSMUSG00000090761","Gm17201",39.7245784522055,-0.348284323099578,0.416145541276975,-0.836929123476466,0.402632408900595,0.983237437472859,"NS"
"ENSMUSG00000090790","Gm17377",5.31956956491295,-0.885884537277818,1.63810684664338,-0.540797774634219,0.588646976869816,NA,"NS"
"ENSMUSG00000090812","Samd15",23.0208355517186,0.22621483578271,0.544662240518902,0.415330490997859,0.677899983152442,0.998143876879503,"NS"
"ENSMUSG00000090840","Tex54",5.13622239284521,-0.796178792391276,1.06212185425489,-0.749611533932535,0.45348870218179,NA,"NS"
"ENSMUSG00000090841","Myl6",5758.26024064408,-0.295913830629647,0.11119674906257,-2.66117339872173,0.00778688442936951,0.3188496316955,"NS"
"ENSMUSG00000090861","Arf4os",2.55286692318762,-0.997301027454076,1.48639448936134,-0.670953124888527,0.502250391644518,NA,"NS"
"ENSMUSG00000090862","Rps13",5286.417054838,0.311335932667869,0.246200522409863,1.26456243723794,0.20602822541822,0.907948641323831,"NS"
"ENSMUSG00000090873","Gm17112",3.60340701450578,2.09203625939843,1.89718593332262,1.10270491819142,0.270155330282411,NA,"NS"
"ENSMUSG00000090877","Hspa1b",585.726586607162,-0.61750877224385,0.580761382962717,-1.06327450543228,0.287657483258313,0.944873498479014,"NS"
"ENSMUSG00000090935","Synj2bp",510.413594920109,-0.00564024805501026,0.167337809522792,-0.033705760049656,0.973111785728574,0.998791764305985,"NS"
"ENSMUSG00000090936","Gm17705",3.96016952559013,-1.80712316510517,1.40069291087936,-1.29016371188075,0.196993822600736,NA,"NS"
"ENSMUSG00000090946","Ccdc71l",6188.03203500571,-0.224157630502654,0.129909238414068,-1.72549414683028,0.0844384577170107,0.751449947157392,"NS"
"ENSMUSG00000090952","Gm17251",104.391461232557,0.261232658324537,0.307425763893303,0.84974224351347,0.395468406758601,0.982478969466479,"NS"
"ENSMUSG00000090957","Gm7535",9.22613876721848,-0.631860270100715,0.834221501391127,-0.757425059228323,0.448795247672026,0.986031773058721,"NS"
"ENSMUSG00000090958","Lrrc32",4.89428855464739,-1.3056173349185,2.06183946120927,-0.633229385450193,0.526583858826507,NA,"NS"
"ENSMUSG00000090963","Gm17655",22.1383352095562,0.105976445984269,0.592135078965141,0.178973429794906,0.857958564771697,0.998143876879503,"NS"
"ENSMUSG00000090965","Gm17203",2.66166808382621,-0.555485960909798,2.01591971163824,-0.275549645009613,0.78289399016559,NA,"NS"
"ENSMUSG00000090981","Or10ah1-ps1",2.74922368059572,0.234555545415261,1.72915995043388,0.135647107346203,0.892100263319986,NA,"NS"
